fecha,grano,sector,campaña,compras_semanales,total_comprado_acumulado,precio_hecho,a_fijar,fijado,saldo_a_fijar
20/01/2021,girasol,Industria,20/21,70100,913500,830100,83400,11100,72300
20/01/2021,maíz,Exportador,19/20,211700,38282500,29725800,8556700,6516600,2040100
20/01/2021,maíz,Exportador,20/21,803000,13892700,9599400,4293300,423400,3869900
20/01/2021,maíz,Industria,19/20,457100,4704700,3759400,945300,567500,377800
20/01/2021,maíz,Industria,20/21,6200,127800,127500,300,100,200
20/01/2021,soja,Exportador,19/20,92700,8448800,6795800,1653000,544800,1108200
20/01/2021,soja,Exportador,20/21,58600,2088400,771100,1317300,68600,1248700
20/01/2021,soja,Industria,19/20,207700,30459100,16845000,13614100,10409600,3204500
20/01/2021,soja,Industria,20/21,511100,4494200,1857700,2636500,253000,2383500
20/01/2021,sorgo,Exportador,19/20,300,709300,699000,10300,5300,5000
20/01/2021,sorgo,Exportador,20/21,9800,1381100,1377700,3400,100,3300
20/01/2021,sorgo,Industria,19/20,600,15400,15200,200,100,100
20/01/2021,sorgo,Industria,20/21,0,0,0,0,0,0
20/01/2021,trigo,Exportador,19/20,3100,15577200,12558500,3018700,2089400,929300
20/01/2021,trigo,Exportador,20/21,366800,8015100,6030900,1984200,486800,1497400
20/01/2021,trigo,Industria,19/20,7800,4986700,4107500,879200,859200,20000
20/01/2021,trigo,Industria,20/21,72000,1131500,682800,448700,163000,285700
27/01/2021,cebada cervecera,Exportador,19/20,0,1382400,1352000,30400,23600,6800
27/01/2021,cebada cervecera,Exportador,20/21,48400,624900,595600,29300,17800,11500
27/01/2021,cebada cervecera,Industria,19/20,88700,1090100,710000,380100,231200,148900
27/01/2021,cebada cervecera,Industria,20/21,32800,478100,108900,369200,129300.00000000001,239900
27/01/2021,cebada forrajera,Exportador,19/20,0,1359400,1301800,57600,35800,21800
27/01/2021,cebada forrajera,Exportador,20/21,61800,812600,779600,33000,14200,18800
27/01/2021,girasol,Exportador,19/20,0,195800,186500,9300,9300,0
27/01/2021,girasol,Exportador,20/21,7000,48200,48100,100,0,100
27/01/2021,girasol,Industria,19/20,2700,2143300,1697600,445700,354500,91200
27/01/2021,girasol,Industria,20/21,74900,988400,893300,95100,12400,82700
27/01/2021,maíz,Exportador,19/20,163900,38446400,29876600,8569800,6542700,2027100
27/01/2021,maíz,Exportador,20/21,592100,14484800,10097700,4387100,460400,3926700
27/01/2021,maíz,Industria,19/20,462000,5166700,4172800,993900,651000,342900
27/01/2021,maíz,Industria,20/21,10900,138700,138400,300,100,200
27/01/2021,soja,Exportador,19/20,76900,8525700,6858000,1667700,570800,1096900
27/01/2021,soja,Exportador,20/21,153600,2242000,858000,1384000,113600,1270400
27/01/2021,soja,Industria,19/20,228100,30687200,17018300,13668900,10473300,3195600
27/01/2021,soja,Industria,20/21,322700,4816900,1954600,2862300,262300,2600000
27/01/2021,sorgo,Exportador,19/20,100,709400,699100,10300,5300,5000
27/01/2021,sorgo,Exportador,20/21,26100,1407200,1403800,3400,100,3300
27/01/2021,sorgo,Industria,19/20,600,16000,15800,200,100,100
27/01/2021,sorgo,Industria,20/21,0,0,0,0,0,0
27/01/2021,trigo,Exportador,19/20,2800,15580000,12561300,3018700,2089600,929100
27/01/2021,trigo,Exportador,20/21,326000,8341100,6337100,2004000,548600,1455400
27/01/2021,trigo,Industria,19/20,1900,4986600,4106200,880400,861300,19100
27/01/2021,trigo,Industria,20/21,67100,1198600,728600,470000,173300,296700
03/02/2021,cebada cervecera,Exportador,19/20,0,1382400,1352000,30400,23600,6800
03/02/2021,cebada cervecera,Exportador,20/21,54700,679600,648500,31100,19100,12000
03/02/2021,cebada cervecera,Industria,19/20,88700,1090100,710000,380100,231200,148900
03/02/2021,cebada cervecera,Industria,20/21,32800,478100,108900,369200,129300.00000000001,239900
03/02/2021,cebada forrajera,Exportador,19/20,0,1359400,1301800,57600,35800,21800
03/02/2021,cebada forrajera,Exportador,20/21,56100,868700,835400,33300,14200,19100
03/02/2021,girasol,Exportador,19/20,300,196100,186800,9300,9300,0
03/02/2021,girasol,Exportador,20/21,3400,51600,51500,100,0,100
03/02/2021,girasol,Industria,19/20,2300,2145600,1699900,445700,365400,80300
03/02/2021,girasol,Industria,20/21,61000,1049400,945400,104000,13700,90300
03/02/2021,maíz,Exportador,19/20,179700,38626100,30005500,8620600,6558100,2062500
03/02/2021,maíz,Exportador,20/21,1355100,15839900,11366400,4473500,514400,3959100
03/02/2021,maíz,Industria,19/20,462000,5166700,4172800,993900,651000,342900
03/02/2021,maíz,Industria,20/21,10900,138700,138400,300,100,200
03/02/2021,soja,Exportador,19/20,109200,8634900,6958500,1676400,619200,1057200
03/02/2021,soja,Exportador,20/21,62600,2304600,914900,1389700,126300,1263400
03/02/2021,soja,Industria,19/20,401700,31088900,17326600,13762300,10564800,3197500
03/02/2021,soja,Industria,20/21,1019300,5836200,2224000,3612200,276100,3336100
03/02/2021,sorgo,Exportador,19/20,200,709600,699300,10300,5300,5000
03/02/2021,sorgo,Exportador,20/21,14000,1421200,1416000,5200,100,5100
03/02/2021,sorgo,Industria,19/20,600,16000,15800,200,100,100
03/02/2021,sorgo,Industria,20/21,0,0,0,0,0,0
03/02/2021,trigo,Exportador,19/20,800,15580800,12562100,3018700,2090100,928600
03/02/2021,trigo,Exportador,20/21,230800,8571900,6530400,2041500,631200,1410300
03/02/2021,trigo,Industria,19/20,2700,4987200,4105300,881900,866300,15600
03/02/2021,trigo,Industria,20/21,78200,1288600,790500,498100,193100,305000
10/02/2021,cebada cervecera,Exportador,19/20,0,1382400,1352000,30400,23600,6800
10/02/2021,cebada cervecera,Exportador,20/21,35300,714900,683700,31200,19100,12100
10/02/2021,cebada cervecera,Industria,19/20,88700,1090100,710000,380100,231200,148900
10/02/2021,cebada cervecera,Industria,20/21,32800,478100,108900,369200,129300.00000000001,239900
10/02/2021,cebada forrajera,Exportador,19/20,0,1359400,1301800,57600,35800,21800
10/02/2021,cebada forrajera,Exportador,20/21,50800,919500,886200,33300,14300,19000
10/02/2021,girasol,Exportador,19/20,200,196200,186800,9400,9300,100
10/02/2021,girasol,Exportador,20/21,700,52300,52200,100,0,100
10/02/2021,girasol,Industria,19/20,1600,2147200,1701500,445700,365500,80200
10/02/2021,girasol,Industria,20/21,83900,1133300,1021800,111500,15500,96000
10/02/2021,maíz,Exportador,19/20,152800,38778900,30154100,8624800,6582200,2042600
10/02/2021,maíz,Exportador,20/21,1459900,17299800,12475700,4824100,547600,4276500
10/02/2021,maíz,Industria,19/20,462000,5166700,4172800,993900,651000,342900
10/02/2021,maíz,Industria,20/21,10900,138700,138400,300,100,200
10/02/2021,soja,Exportador,19/20,137200,8601000,6878800,1722200,644900,1077300
10/02/2021,soja,Exportador,20/21,294100,2598700,1087000,1511700,143500,1368200
10/02/2021,soja,Industria,19/20,460100,31720100,17881200,13838900,10646300,3192600
10/02/2021,soja,Industria,20/21,1557500,7303700,2287000,5016700,287200,4729500
10/02/2021,sorgo,Exportador,19/20,100,709700,699400,10300,5300,5000
10/02/2021,sorgo,Exportador,20/21,12800,1434000,1427800,6200,100,6100
10/02/2021,sorgo,Industria,19/20,600,16000,15800,200,100,100
10/02/2021,sorgo,Industria,20/21,0,0,0,0,0,0
10/02/2021,trigo,Exportador,19/20,1300,15582100,12563400,3018700,2090500,928200
10/02/2021,trigo,Exportador,20/21,207700,8779600,6695500,2084100,664700,1419400
10/02/2021,trigo,Industria,19/20,3900,4989300,4106000,883300,868800,14500
10/02/2021,trigo,Industria,20/21,89900,1403800,862700,541100,209000,332100
17/02/2021,cebada cervecera,Exportador,19/20,0,1382400,1352000,30400,23600,6800
17/02/2021,cebada cervecera,Exportador,20/21,11800,726700,693900,32800,19100,13700
17/02/2021,cebada cervecera,Industria,19/20,88700,1090100,710000,380100,231200,148900
17/02/2021,cebada cervecera,Industria,20/21,32800,478100,108900,369200,129300.00000000001,239900
17/02/2021,cebada forrajera,Exportador,19/20,200,1359600,1302000,57600,35800,21800
17/02/2021,cebada forrajera,Exportador,20/21,34600,954100,920700,33400,15700,17700
17/02/2021,girasol,Exportador,19/20,100,196200,186800,9400,9300,100
17/02/2021,girasol,Exportador,20/21,4000,56300,54600,1700,0,1700
17/02/2021,girasol,Industria,19/20,1400,2148600,1702900,445700,366100,79600
17/02/2021,girasol,Industria,20/21,63900,1197200,1083000,114200,16600,97600
17/02/2021,maíz,Exportador,19/20,75700,38854600,30221200,8633400,6589000,2044400
17/02/2021,maíz,Exportador,20/21,223600,17523400,12649200,4874200,554400,4319800
17/02/2021,maíz,Industria,19/20,462000,5166700,4172800,993900,651000,342900
17/02/2021,maíz,Industria,20/21,10900,138700,138400,300,100,200
17/02/2021,soja,Exportador,19/20,51600,8652600,6919000,1733600,662100,1071500
17/02/2021,soja,Exportador,20/21,73800,2672500,1158800,1513700,147000,1366700
17/02/2021,soja,Industria,19/20,296800,32016900,18101400,13915500,10707400,3208100
17/02/2021,soja,Industria,20/21,151800,7416000,2277100,5138900,290200,4848700
17/02/2021,sorgo,Exportador,19/20,200,709900,699600,10300,5300,5000
17/02/2021,sorgo,Exportador,20/21,58700,1492700,1484500,8200,100,8100
17/02/2021,sorgo,Industria,19/20,600,16000,15800,200,100,100
17/02/2021,sorgo,Industria,20/21,0,0,0,0,0,0
17/02/2021,trigo,Exportador,19/20,2800,15584900,12566200,3018700,2090699.9999999998,928000
17/02/2021,trigo,Exportador,20/21,82900,8862500,6767500,2095000,675400,1419600
17/02/2021,trigo,Industria,19/20,3300,49913000,4106800,884500,871000,13500
17/02/2021,trigo,Industria,20/21,57600,1461400,904200,557200,218200,339000
24/02/2021,cebada cervecera,Exportador,19/20,0,1382400,1352000,30400,23600,6800
24/02/2021,cebada cervecera,Exportador,20/21,4100,730800,697900,32900,19400,13500
24/02/2021,cebada cervecera,Industria,19/20,279000,1369100,988200,380900,231300,149600
24/02/2021,cebada cervecera,Industria,20/21,34800,512900,143700,369200,165200,204000
24/02/2021,cebada forrajera,Exportador,19/20,0,1359600,1302000,57600,35800,21800
24/02/2021,cebada forrajera,Exportador,20/21,51600,1005700,972300,33400,15700,17700
24/02/2021,girasol,Exportador,19/20,200,196400,187000,9400,9300,100
24/02/2021,girasol,Exportador,20/21,2400,58700,56900,1800,0,1800
24/02/2021,girasol,Industria,19/20,1300,2149900,1704200,445700,380300,65400.00000000001
24/02/2021,girasol,Industria,20/21,96500,1293700,1173100,120600,21100,99500
24/02/2021,maíz,Exportador,19/20,136400,38991000,30349800,8641200,6603800,2037400
24/02/2021,maíz,Exportador,20/21,457800,17981200,13046300,4934900,573100,4361800
24/02/2021,maíz,Industria,19/20,350300,5517000,4478000,1039000,710900,328100
24/02/2021,maíz,Industria,20/21,71800,210500,203000,7500,300,7200
24/02/2021,soja,Exportador,19/20,60300,8712900,6967900,1745000,679900,1065100
24/02/2021,soja,Exportador,20/21,153100,2825600,1307800,1517800,150400,1367400
24/02/2021,soja,Industria,19/20,482600,32499500,18518000,13981500,10938000,3043500
24/02/2021,soja,Industria,20/21,429700,7815200,2434400,5380800,316600,5064200
24/02/2021,sorgo,Exportador,19/20,500,710400,700100,10300,5300,5000
24/02/2021,sorgo,Exportador,20/21,9500,1502200,1492500,9700,100,9600
24/02/2021,sorgo,Industria,19/20,300,16200,16000,200,100,100
24/02/2021,sorgo,Industria,20/21,0,0,0,0,0,0
24/02/2021,trigo,Exportador,19/20,5000,15589900,12571100,3018800,2090900,927900
24/02/2021,trigo,Exportador,20/21,138900,9001400,6896000,2105400,698100,1407300
24/02/2021,trigo,Industria,19/20,3300,4993200,4108000,885200,873200,12000
24/02/2021,trigo,Industria,20/21,76100,1562400,981200,581200,232300,348900
03/03/2021,cebada cervecera,Exportador,19/20,1000,1383400,1353000,30400,23600,6800
03/03/2021,cebada cervecera,Exportador,20/21,80900,811700,778800,32900,19500,13400
03/03/2021,cebada cervecera,Industria,19/20,279000,1369100,988200,380900,231300,149600
03/03/2021,cebada cervecera,Industria,20/21,34800,512900,143700,369200,165200,204000
03/03/2021,cebada forrajera,Exportador,19/20,0,1359600,1302000,57600,35800,21800
03/03/2021,cebada forrajera,Exportador,20/21,31000,1036700,1003000,33700,16200,17500
03/03/2021,girasol,Exportador,19/20,300,196400,187000,9400,9300,100
03/03/2021,girasol,Exportador,20/21,7900,66600,64700,1900,0,1900
03/03/2021,girasol,Industria,19/20,700,2150600,1704900,445700,384200,61500
03/03/2021,girasol,Industria,20/21,90800,1384500,1248600,135900,23700,112200
03/03/2021,maíz,Exportador,19/20,132100,39123100,30458300,8664800,6612000,2052800.0000000002
03/03/2021,maíz,Exportador,20/21,320200,18301400,13237600,5063800,581500,4482300
03/03/2021,maíz,Industria,19/20,350300,5517000,4478000,1039000,710900,328100
03/03/2021,maíz,Industria,20/21,71800,210500,203000,7500,300,7200
03/03/2021,soja,Exportador,19/20,25500,8738400,6984400,1754000,702400,1051600
03/03/2021,soja,Exportador,20/21,190200,3015800,1448100,1567700,158800,1408900
03/03/2021,soja,Industria,19/20,231400,32730900,18720700,14010200,10992800,3017400
03/03/2021,soja,Industria,20/21,223800,8039000,2537800,5501200,327300,5173900
03/03/2021,sorgo,Exportador,19/20,100,710500,700200,10300,5300,5000
03/03/2021,sorgo,Exportador,20/21,22400,1524600,1514800,9800,100,9700
03/03/2021,sorgo,Industria,19/20,300,16200,16000,200,100,100
03/03/2021,sorgo,Industria,20/21,0,0,0,0,0,0
03/03/2021,trigo,Exportador,19/20,1500,15591400,12572600,3018800,2091699.9999999998,927100
03/03/2021,trigo,Exportador,20/21,203700,9205100,7093900,2111200,724400,1386800
03/03/2021,trigo,Industria,19/20,4000,4997200,4110500,886700,875900,10800
03/03/2021,trigo,Industria,20/21,88600,1678600,1074200,604400,269200,335200
10/03/2021,cebada cervecera,Exportador,19/20,0,1383400,1353000,30400,23600,6800
10/03/2021,cebada cervecera,Exportador,20/21,24500,836200,803000,33200,20500,12700
10/03/2021,cebada cervecera,Industria,19/20,279000,1369100,988200,380900,231300,149600
10/03/2021,cebada cervecera,Industria,20/21,34800,512900,143700,369200,165200,204000
10/03/2021,cebada forrajera,Exportador,19/20,0,1359600,1302000,57600,35800,21800
10/03/2021,cebada forrajera,Exportador,20/21,31500,1068200,1034500,33700,16200,17500
10/03/2021,girasol,Exportador,19/20,200,196600,187200,9400,9300,100
10/03/2021,girasol,Exportador,20/21,5500,72100,70000,2100,0,2100
10/03/2021,girasol,Industria,19/20,1400,2152000,1706200,445800,384500,61300
10/03/2021,girasol,Industria,20/21,93800,1478300,1340200,138100,30400,107700
10/03/2021,maíz,Exportador,19/20,65700,39188800,30522600,8666200,6624600,2041600
10/03/2021,maíz,Exportador,20/21,595900,18897300,13753000,5144300,601800,4542500
10/03/2021,maíz,Industria,19/20,350300,5517000,4478000,1039000,710900,328100
10/03/2021,maíz,Industria,20/21,71800,210500,203000,7500,300,7200
10/03/2021,soja,Exportador,19/20,19400,8424100,6857600,1566500,522500,1044000
10/03/2021,soja,Exportador,20/21,295500,3311300,1633500,1677800,180800,1497000
10/03/2021,soja,Industria,19/20,220200,33284800.000000004,19061200,14223600,11269600,2954000
10/03/2021,soja,Industria,20/21,543600,8582600,2954800,5627800,361600,5266200
10/03/2021,sorgo,Exportador,19/20,400,710900,700600,10300,5300,5000
10/03/2021,sorgo,Exportador,20/21,2900,1527500,1517700,9800,100,9700
10/03/2021,sorgo,Industria,19/20,300,16200,16000,200,100,100
10/03/2021,sorgo,Industria,20/21,0,0,0,0,0,0
10/03/2021,trigo,Exportador,19/20,4500,15595900,12577000,3018900,2091900,927000
10/03/2021,trigo,Exportador,20/21,135900,9341000,7222900,2118100,745800,1372300
10/03/2021,trigo,Industria,19/20,2400,4999600,4111399.9999999995,888200,877700,10500
10/03/2021,trigo,Industria,20/21,63000,1741600,1123400,618200,281700,336500
17/03/2021,cebada cervecera,Exportador,19/20,0,1383400,1353000,30400,23600,6800
17/03/2021,cebada cervecera,Exportador,20/21,11000,847200,813900,33300,20800,12500
17/03/2021,cebada cervecera,Industria,19/20,279000,1369100,988200,380900,231300,149600
17/03/2021,cebada cervecera,Industria,20/21,34800,512900,143700,369200,165200,204000
17/03/2021,cebada forrajera,Exportador,19/20,0,1359600,1302000,57600,35800,21800
17/03/2021,cebada forrajera,Exportador,20/21,20100,1088300,1054200,34100,16200,17900
17/03/2021,girasol,Exportador,19/20,0,196600,187200,9400,9300,100
17/03/2021,girasol,Exportador,20/21,8400,80500,74400,6100,0,6100
17/03/2021,girasol,Industria,19/20,1200,2153200,1707300,445900,384500,61400
17/03/2021,girasol,Industria,20/21,93100,1571400,1431900,139500,31900,107600
17/03/2021,maíz,Exportador,19/20,44700,39233500,30567200,8666300,6655700,2010600
17/03/2021,maíz,Exportador,20/21,456800,19354100,14176600,5177500,627300,4550200
17/03/2021,maíz,Industria,19/20,350300,5517000,4478000,1039000,710900,328100
17/03/2021,maíz,Industria,20/21,71800,210500,203000,7500,300,7200
17/03/2021,soja,Exportador,19/20,400,8424500,6858000,1566500,524000,1042500
17/03/2021,soja,Exportador,20/21,149200,3460500,1732700,1727800,184200,1543600
17/03/2021,soja,Industria,19/20,150600,33435400,19199700,14235700,11338500,2897200
17/03/2021,soja,Industria,20/21,403300,8985900,3195300,5790600,404300,5386300
17/03/2021,sorgo,Exportador,19/20,400,711300,701000,10300,5300,5000
17/03/2021,sorgo,Exportador,20/21,29100,1556600,1546700,9900,100,9800
17/03/2021,sorgo,Industria,19/20,300,16200,16000,200,100,100
17/03/2021,sorgo,Industria,20/21,0,0,0,0,0,0
17/03/2021,trigo,Exportador,19/20,800,15596700,12577600,3019100,2092900,926200
17/03/2021,trigo,Exportador,20/21,155900,9496900,7365700,2131200,766900,1364300
17/03/2021,trigo,Industria,19/20,800,5003100,4113399.9999999995,889700,880100,9600
17/03/2021,trigo,Industria,20/21,155900,1835800,1201800,634000,299900,334100
24/03/2021,cebada cervecera,Exportador,19/20,0,1383400,1353000,30400,23600,6800
24/03/2021,cebada cervecera,Exportador,20/21,18500,865700,832400,33300,21000,12300
24/03/2021,cebada cervecera,Industria,19/20,279000,1369100,988200,380900,231300,149600
24/03/2021,cebada cervecera,Industria,20/21,34800,512900,143700,369200,165200,204000
24/03/2021,cebada forrajera,Exportador,19/20,0,1359600,1302000,57600,35800,21800
24/03/2021,cebada forrajera,Exportador,20/21,19100,1107400,1073300,34100,16200,17900
24/03/2021,girasol,Exportador,19/20,0,196600,187200,9400,9300,100
24/03/2021,girasol,Exportador,20/21,4600,85100,79000,6100,0,6100
24/03/2021,girasol,Industria,19/20,500,2153700,1707500,446200,384500,61700
24/03/2021,girasol,Industria,20/21,68500,1639900,1498500,141400,34200,107200
24/03/2021,maíz,Exportador,19/20,46400,39279900,30612900,8667000,6676200,1990800
24/03/2021,maíz,Exportador,20/21,383100,19737200,14549400,5187800,691900,4495900
