Date,Darsenas y Bs As,Puertos de Necochea,Puertos-B.Blanca,Rosario y Zona
"may 21, 2025",90,29,288,146
"may 22, 2025",105,26,272,259
"may 23, 2025",123,32,317,318
"may 26, 2025",157,48,180,163
"may 27, 2025",104,62,126,121
"may 28, 2025",72,72,135,165
"may 29, 2025",76,25,183,216
"may 30, 2025",89,50,317,310
"may 31, 2025",3,0,226,105
"jun 1, 2025",0,0,0,40
"jun 2, 2025",90,6,317,211
"jun 3, 2025",93,118,382,375
"jun 4, 2025",74,117,489,368
"jun 5, 2025",104,136,388,524
"jun 6, 2025",123,16,362,322
"jun 7, 2025",11,0,73,131
"jun 9, 2025",77,21,309,142
"jun 10, 2025",114,29,330,194
"jun 11, 2025",106,139,383,230
"jun 12, 2025",101,288,361,214
"jun 13, 2025",103,138,212,621
"jun 14, 2025",15,1,116,159
"jun 17, 2025",56,0,174,118
"jun 18, 2025",76,152,351,246
"jun 19, 2025",76,145,349,277
"jun 20, 2025",0,0,330,241
"jun 21, 2025",10,164,243,178
"jun 23, 2025",65,141,173,207
"jun 24, 2025",101,82,179,482
"jun 25, 2025",148,141,133,233
"jun 26, 2025",125,159,153,300
"jun 27, 2025",127,208,110,488
"jun 28, 2025",10,0,124,194
"jun 30, 2025",0,127,42,101
"jul 1, 2025",118,42,284,171
"jul 2, 2025",119,144,263,194
"jul 3, 2025",111,153,269,215
"jul 4, 2025",120,211,351,205
"jul 5, 2025",19,149,248,211
"jul 7, 2025",88,214,181,123
"jul 8, 2025",72,150,276,178
"jul 9, 2025",0,55,270,153
"jul 10, 2025",119,19,203,164
"jul 11, 2025",89,21,235,173
"jul 12, 2025",13,0,93,80
"jul 14, 2025",97,25,163,80
"jul 15, 2025",113,34,294,208
"jul 16, 2025",120,19,315,217
"jul 17, 2025",47,13,299,359
"jul 18, 2025",86,14,757,202
"jul 19, 2025",8,0,203,49
"jul 21, 2025",82,14,170,108
"jul 22, 2025",123,51,367,202
"jul 23, 2025",89,55,328,312
"jul 24, 2025",129,39,343,277
"jul 25, 2025",113,57,300,311
"jul 26, 2025",15,0,106,144
"jul 28, 2025",85,11,175,135
"jul 29, 2025",91,15,177,226
"jul 30, 2025",133,38,269,192
"jul 31, 2025",113,101,211,287
"ago 1, 2025",78,27,180,302
"ago 2, 2025",6,0,102,103
"ago 4, 2025",56,36,110,117
"ago 5, 2025",73,57,219,331
"ago 6, 2025",88,43,320,389
"ago 7, 2025",105,12,428,371
"ago 8, 2025",97,123,454,373
"ago 9, 2025",1,1,233,158
"ago 11, 2025",102,36,166,215
"ago 12, 2025",124,66,285,262
"ago 13, 2025",91,78,328,298
"ago 14, 2025",70,117,349,226
"ago 15, 2025",69,114,283,264
"ago 16, 2025",22,0,57,200
"ago 18, 2025",210,290,494,256
"ago 19, 2025",109,423,610,555
"ago 20, 2025",77,300,614,450
"ago 21, 2025",55,117,440,507
"ago 22, 2025",20,159,309,619
"ago 25, 2025",118,198,382,342
"ago 26, 2025",275,360,578,984
"ago 27, 2025",277,450,634,1188
"ago 28, 2025",197,474,626,1476
"ago 29, 2025",242,450,546,1600
"ago 30, 2025",94,39,90,636
"sep 1, 2025",164,627,202,688
"sep 2, 2025",103,360,706,1032
"sep 3, 2025",112,585,372,816
"sep 4, 2025",122,372,352,956
"sep 5, 2025",264,372,302,918
"sep 6, 2025",41,88,248,205
"sep 8, 2025",105,386,450,201
"sep 9, 2025",99,616,632,601
"sep 10, 2025",117,534,612,902
"sep 11, 2025",72,626,408,611
"sep 12, 2025",129,518,366,586
"sep 13, 2025",3,168,164,295
"sep 15, 2025",54,420,466,285
"sep 16, 2025",75,502,560,514
"sep 17, 2025",108,414,1028,677
"sep 18, 2025",64,370,1008,519
"sep 19, 2025",88,190,1052,712
"sep 20, 2025",0,98,418,417
"sep 22, 2025",38,170,220,212
"sep 23, 2025",34,72,177,275
"sep 24, 2025",44,42,204,269
"sep 25, 2025",34,96,264,264
"sep 26, 2025",70,158,268,197
"sep 27, 2025",1,10,173,128
"sep 29, 2025",67,192,131,117
"sep 30, 2025",70,165,127,139
"oct 1, 2025",66,207,272,201
"oct 2, 2025",55,286,404,178
"oct 3, 2025",77,271,297,228
"oct 4, 2025",19,226,42,85
"oct 6, 2025",80,319,211,117
"oct 7, 2025",65,262,235,214
"oct 8, 2025",62,231,348,298
"oct 9, 2025",72,186,508,415
"oct 10, 2025",0,208,367,301
"oct 11, 2025",10,3,46,156
"oct 13, 2025",124,142,62,169
"oct 14, 2025",81,174,125,283
"oct 15, 2025",94,135,142,405
"oct 16, 2025",44,120,165,389
"oct 17, 2025",109,49,155,446
"oct 18, 2025",10,0,71,248
"oct 20, 2025",99,33,109,117
"oct 21, 2025",100,141,170,202
"oct 22, 2025",106,214,199,360
"oct 23, 2025",77,19,176,425
"oct 24, 2025",54,23,156,466
"oct 25, 2025",0,3,81,403
"oct 27, 2025",12,2,110,225
"oct 28, 2025",35,47,182,323
"oct 29, 2025",61,70,186,265
"oct 30, 2025",71,123,182,365
"oct 31, 2025",75,109,162,329
"nov 1, 2025",11,76,3,290
"nov 3, 2025",110,144,159,471
"nov 4, 2025",90,167,206,828
"nov 5, 2025",87,117,122,860
"nov 6, 2025",87,128,127,815
"nov 7, 2025",103,201,123,926
"nov 8, 2025",17,198,58,748
"nov 10, 2025",93,161,96,371
"nov 11, 2025",116,130,140,695
"nov 12, 2025",98,39,103,1135
"nov 13, 2025",154,39,65,1266
"nov 14, 2025",139,109,231,1009
"nov 15, 2025",6,0,141,1279
"nov 17, 2025",131,109,231,1174
"nov 18, 2025",84,80,181,1275
"nov 19, 2025",85,82,170,1700
"nov 20, 2025",146,91,187,2040
"nov 21, 2025",109,93,144,2083
"nov 22, 2025",12,48,63,1294
"nov 26, 2025",185,88,165,2235
"nov 27, 2025",219,102,209,2335
"nov 28, 2025",234,89,176,2276
"nov 29, 2025",160,0,254,1877
"dic 1, 2025",132,12,160,1311
"dic 2, 2025",92,32,87,1180
"dic 3, 2025",138,36,81,1599
"dic 4, 2025",257,55,188,2372
"dic 5, 2025",328,47,205,2343
"dic 6, 2025",275,0,125,2570
"dic 9, 2025",303,70,253,1433
"dic 10, 2025",298,143,384,1473
"dic 11, 2025",413,77,369,1643
"dic 12, 2025",289,90,435,1787
"dic 13, 2025",192,1,343,1772
"dic 15, 2025",247,153,35,1126
"dic 16, 2025",189,89,244,1962
"dic 17, 2025",296,174,380,1986
"dic 18, 2025",354,313,433,1770
"dic 19, 2025",308,292,652,2097
"dic 20, 2025",202,235,327,1556
"dic 22, 2025",101,170,491,671
"dic 23, 2025",306,404,936,1506
"dic 24, 2025",106,92,585,776
"dic 26, 2025",214,538,812,594
"dic 27, 2025",168,289,782,1521
"dic 29, 2025",215,825,774,1009
"dic 30, 2025",215,773,894,2141
"dic 31, 2025",49,157,584,1007
"ene 2, 2026",228,459,296,725
"ene 3, 2026",106,255,666,1155
"ene 5, 2026",213,429,527,1127
"ene 6, 2026",251,569,688,2265
"ene 7, 2026",259,546,631,2335
"ene 8, 2026",259,490,372,2085
"ene 9, 2026",333,362,719,2212
"ene 10, 2026",118,440,435,1579
"ene 12, 2026",219,221,425,938
"ene 13, 2026",264,239,489,1788
"ene 14, 2026",341,220,514,1851
"ene 15, 2026",223,302,719,1886
"ene 16, 2026",321,261,460,1519
"ene 17, 2026",96,14,311,1319
"ene 19, 2026",224,176,313,817
"ene 20, 2026",326,204,657,1987
"ene 21, 2026",318,387,705,1876
"ene 22, 2026",279,455,725,1814
"ene 23, 2026",224,430,726,1799
"ene 24, 2026",65,224,488,1447
"ene 26, 2026",283,322,587,1612
"ene 28, 2026",213,336,719,1841
"ene 29, 2026",284,298,747,1827
"ene 30, 2026",231,369,553,1928
"ene 31, 2026",68,85,383,1345
"feb 2, 2026",143,338,271,915
"feb 3, 2026",160,432,545,1729
"feb 4, 2026",224,481,783,2122
"feb 5, 2026",183,573,618,1636
"feb 6, 2026",173,555,505,1252
"feb 7, 2026",26,2,162,605
"feb 9, 2026",121,289,9,872
"feb 10, 2026",218,346,432,1386
"feb 11, 2026",121,397,558,1348
"feb 12, 2026",165,522,475,1342
"feb 13, 2026",160,295,524,1457
"feb 14, 2026",25,126,293,733
"feb 18, 2026",134,172,187,539
"feb 19, 2026",132,0,0,535
"feb 20, 2026",201,255,22,573
"feb 21, 2026",29,234,332,726
"feb 23, 2026",207,220,386,626
"feb 24, 2026",210,345,430,1352
"feb 25, 2026",196,345,489,1131
"feb 26, 2026",178,359,514,1052
"feb 27, 2026",239,180,388,661
"feb 28, 2026",33,0,489,383
"mar 2, 2026",143,0,267,317
"mar 3, 2026",128,253,534,715
"mar 4, 2026",158,300,413,810
"mar 5, 2026",168,239,577,909
"mar 6, 2026",139,151,586,966
"mar 7, 2026",14,28,230,305
"mar 9, 2026",154,37,992,295
"mar 10, 2026",99,38,388,519
"mar 11, 2026",133,56,400,437
"mar 12, 2026",131,49,365,360
"mar 13, 2026",101,73,443,435
"mar 14, 2026",4,0,91,396
"mar 16, 2026",127,71,296,431
"mar 17, 2026",177,2,196,539
"mar 18, 2026",191,0,178,470
"mar 19, 2026",209,90,242,495
"mar 20, 2026",172,75,367,609
"mar 21, 2026",44,31,73,358
"mar 23, 2026",115,0,66,208
"mar 25, 2026",111,26,191,272
"mar 26, 2026",125,41,241,327
"mar 27, 2026",143,60,366,361
"mar 28, 2026",24,85,299,302
"mar 30, 2026",123,28,246,312
"mar 31, 2026",120,48,445,497
"abr 1, 2026",104,43,306,639
"abr 2, 2026",4,0,193,338
"abr 4, 2026",7,19,117,354
"abr 6, 2026",145,79,256,227
"abr 7, 2026",92,18,54,259
"abr 8, 2026",123,0,0,265
"abr 9, 2026",112,0,0,274
"abr 10, 2026",122,0,0,693
"abr 11, 2026",9,0,0,278
"abr 13, 2026",115,0,0,379
"abr 14, 2026",120,0,0,524
"abr 15, 2026",106,0,0,539
"abr 16, 2026",113,0,0,552
"abr 17, 2026",95,0,0,723
"abr 18, 2026",0,0,26,333
"abr 20, 2026",100,0,235,287
"abr 21, 2026",60,0,319,373
"abr 22, 2026",107,0,223,411
"abr 23, 2026",110,0,374,447
"abr 24, 2026",136,0,408,407
"abr 25, 2026",4,0,137,214
"abr 27, 2026",81,164,246,228
"abr 28, 2026",58,131,314,322
"abr 29, 2026",80,222,272,397
"abr 30, 2026",78,284,387,351
"may 2, 2026",5,93,315,68
"may 4, 2026",78,113,157,123
"may 5, 2026",85,173,270,180
"may 6, 2026",96,199,346,255
"may 7, 2026",102,128,133,378
"may 8, 2026",96,80,120,477
"may 9, 2026",4,0,0,124
"may 11, 2026",54,21,67,142
"may 12, 2026",99,25,115,311
"may 13, 2026",116,35,172,300
"may 14, 2026",80,41,66,332
"may 15, 2026",97,18,182,386
"may 16, 2026",4,0,88,221
"may 17, 2026",0,0,6,22
"may 18, 2026",81,32,125,119
"may 19, 2026",114,33,116,266
"may 20, 2026",120,32,120,304
"may 21, 2026",105,51,77,376
"may 22, 2026",99,44,82,505
"may 23, 2026",1,0,57,216
"may 24, 2026",0,0,25,11
"may 25, 2026",0,0,42,29
"may 26, 2026",94,71,21,119
"may 27, 2026",113,101,88,348
"may 28, 2026",127,0,121,322
"may 29, 2026",123,0,116,720
"may 30, 2026",13,0,38,376
"jun 1, 2026",128,14,83,198
"jun 2, 2026",96,60,105,447
"jun 3, 2026",67,63,145,550
"jun 4, 2026",176,67,136,707
"jun 5, 2026",142,58,99,501
"jun 6, 2026",7,0,11,115
"jun 8, 2026",137,0,20,202
"jun 9, 2026",123,25,70,263
"jun 10, 2026",98,86,79,200
"jun 11, 2026",119,59,128,331
"jun 12, 2026",164,108,177,395
"jun 13, 2026",7,128,88,178
"jun 16, 2026",165,30,104,228
"jun 17, 2026",154,46,185,478
"jun 18, 2026",182,43,205,695
"jun 19, 2026",110,43,186,380
"jun 22, 2026",93,7,69,157
"jun 23, 2026",112,18,69,388
"jun 24, 2026",109,15,105,473
"jun 25, 2026",109,19,85,367
"jun 26, 2026",109,14,119,166
"jun 29, 2026",100,40,3,190
"jun 30, 2026",96,41,0,412
"jul 1, 2026",46,53,14,422
"jul 2, 2026",95,61,5,388
"jul 3, 2026",119,66,4,539
"jul 6, 2026",110,57,46,203
"jul 7, 2026",106,90,133,446
"jul 8, 2026",97,149,108,379
"jul 10, 2026",88,141,65,286
"jul 11, 2026",7,64,16,321
"jul 13, 2026",77,58,35,160
"jul 14, 2026",141,92,53,354
"jul 15, 2026",129,149,67,325
"jul 16, 2026",105,129,44,269
"jul 17, 2026",109,178,63,403
"jul 18, 2026",7,8,48,311
"jul 20, 2026",58,41,35,200
"jul 21, 2026",54,53,39,438
"jul 22, 2026",50,35,53,462
